Entidade,Credor,Empenho,Espécie,Emissão,Valor,Descrição Despesa
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,OBJETIVA COMÉRCIO DE EQUIPAMENTOS LTDA,921 / 2020,Global,19/03/2020,"1.382,50",Material hospitalar
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,OBJETIVA COMÉRCIO DE EQUIPAMENTOS LTDA,1580 / 2020,Global,14/05/2020,"7.474,50",Material hospitalar
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,PAZINI & PAZINI LTDA,1178 / 2020,Global,15/04/2020,"2.319,20",Material de acondicionamento e embalagem
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,PROMEFARMA REPRESENTAÇOES COMERCIAIS LTDA,1118 / 2020,Global,30/03/2020,"4.683,30",Material farmacológico
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,PROMEFARMA REPRESENTAÇOES COMERCIAIS LTDA,1143 / 2020,Global,03/04/2020,"2.517,90",Material farmacológico
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,PROST SERVICOS MEDICOS LTDA,3523 / 2020,Estimativo,15/12/2020,"4.045,00","Serviços médico-hospitalares, odontológicos e laboratoriais"
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,RBC SERVIÇOS MÉDICOS LTDA,3522 / 2020,Estimativo,15/12/2020,"8.064,00","Serviços médico-hospitalares, odontológicos e laboratoriais"
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,SALETE KAPP & CIA LTDA,1502 / 2020,Estimativo,28/04/2020,"5.469,12",Substituição Mão-de-obra LRF Art. 18 §1º
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,SC MED DISTRIBUIDORA MÉDICO HOSPITALAR,1299 / 2020,Global,20/04/2020,"66.595,15",Material hospitalar
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,SC MED DISTRIBUIDORA MÉDICO HOSPITALAR,1579 / 2020,Global,14/05/2020,"6.997,00",Material hospitalar
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,SEBOLD COMERCIAL ATACADO DE PRODUTOS ALIMENTOS E EQUIPAMENTOS LTDA,1095 / 2020,Global,23/03/2020,"1.862,40",Material hospitalar
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,SERVIÇOS MÉDICOS JÉSSICA LTDA,2828 / 2020,Global,24/09/2020,"26.577,60","Serviços médico-hospitalares, odontológicos e laboratoriais"
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,SERVIÇOS MÉDICOS JÉSSICA LTDA,3392 / 2020,Global,30/11/2020,"44.800,00","Serviços médico-hospitalares, odontológicos e laboratoriais"
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,SERVIÇOS MÉDICOS JÉSSICA LTDA,3667 / 2020,Global,17/12/2020,"7.884,80","Serviços médico-hospitalares, odontológicos e laboratoriais"
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,SERVIÇOS MÉDICOS JÉSSICA LTDA,3728 / 2020,Global,23/12/2020,"0,00","Serviços médico-hospitalares, odontológicos e laboratoriais"
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,SOMA/SC PRODUTOS HOSPITALARES LTDA,909 / 2020,Global,18/03/2020,"149.000,00",Material hospitalar
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,SOMA/SC PRODUTOS HOSPITALARES LTDA,1119 / 2020,Global,30/03/2020,"14.699,45",Material farmacológico
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,SOMA/SC PRODUTOS HOSPITALARES LTDA,1142 / 2020,Global,03/04/2020,"3.960,00",Material farmacológico
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,S&R DISTRIBUIDORA LTDA ME,958 / 2020,Global,20/03/2020,"2.780,00",Material farmacológico
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,S&R DISTRIBUIDORA LTDA ME,1141 / 2020,Global,03/04/2020,"8.351,60",Material farmacológico
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,STANISÇUASKI PRODUÇÕES LTDA,928 / 2020,Estimativo,19/03/2020,"7.041,30",Locação de máquinas e equipamentos
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,STANISÇUASKI PRODUÇÕES LTDA,1140 / 2020,Estimativo,02/04/2020,"11.567,85",Locação de máquinas e equipamentos
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,STANISÇUASKI PRODUÇÕES LTDA,1278 / 2020,Estimativo,17/04/2020,"0,00",Locação de máquinas e equipamentos
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,STANISÇUASKI PRODUÇÕES LTDA,1464 / 2020,Estimativo,27/04/2020,"9.053,10",Locação de máquinas e equipamentos
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,STANISÇUASKI PRODUÇÕES LTDA,1556 / 2020,Estimativo,05/05/2020,"15.045,00",Locação de máquinas e equipamentos
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,TECSUL INDUSTRIA E COMERCIO LTDA - ME,919 / 2020,Global,19/03/2020,"0,00",Material hospitalar
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,TERRA SUL COMERCIO DE MEDICAMENTOS LTDA,1125 / 2020,Global,30/03/2020,"3.352,00",Material farmacológico
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,TERRA SUL COMERCIO DE MEDICAMENTOS LTDA,1795 / 2020,Ordinário,01/06/2020,"13.650,00",Material hospitalar
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,TOP NORTE COMERCIO DE MATERIAL MEDICO HOSPITALAR EIRELI,959 / 2020,Global,20/03/2020,"40.000,00",Material farmacológico
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,TOP NORTE COMERCIO DE MATERIAL MEDICO HOSPITALAR EIRELI,1127 / 2020,Global,30/03/2020,"3.348,00",Material farmacológico
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,VALDINEI CLIMACO VARELA LTDA,1171 / 2020,Global,14/04/2020,"7.200,00",Serviços de comunicação em geral
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,VM CONTROLE DE PRAGAS LTDA,1109 / 2020,Estimativo,27/03/2020,"0,00",Limpeza e conservação
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,VM CONTROLE DE PRAGAS LTDA,1318 / 2020,Estimativo,20/04/2020,"24.543,75",Limpeza e conservação
FMS - FUNDO MUNICIPAL DE SAUDE DE CONCORDIA,WALMY CONFECCOES LTDA - ME,1536 / 2020,Ordinário,29/04/2020,"840,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,BMH PRODUTOS MÉDICOS HOSPITALARES LTDA - EPP,516 / 2020,Global,02/07/2020,"2.406,00",Manutenção e conservação de máquinas e equipamentos
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,BMH PRODUTOS MÉDICOS HOSPITALARES LTDA - EPP,732 / 2020,Global,14/09/2020,"0,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,BMH PRODUTOS MÉDICOS HOSPITALARES LTDA - EPP,889 / 2020,Global,02/10/2020,"850,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,BMI PROSPER EIRELI,735 / 2020,Global,14/09/2020,"0,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,BMI PROSPER EIRELI,887 / 2020,Global,02/10/2020,"2.610,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,CARLOS ENRIQUE LUSSANI,745 / 2020,Global,15/09/2020,"0,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,DE FRANCE INDUSTRIA E COMÉRCIO DE COSMÉTICOS LTDA,747 / 2020,Global,15/09/2020,"0,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,ELISVANDIA MATOS DONINI EIRELI EPP,736 / 2020,Global,14/09/2020,"0,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,ELISVANDIA MATOS DONINI EIRELI EPP,888 / 2020,Global,02/10/2020,"1.248,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,KARILAINE CONFECCOES LTDA,733 / 2020,Global,14/09/2020,"0,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,MEDEFE PRODUTOS MEDICO- HOSPITALARES LTDA,734 / 2020,Global,14/09/2020,"0,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,MUNDI BOLSAS EIRELI,737 / 2020,Global,14/09/2020,"0,00",Material de proteção e segurança
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,SALETE FÁTIMA DE OLIVEIRA,426 / 2020,Estimativo,29/05/2020,"3.500,00",Outros serviços de terceiros - pessoa jurídica
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,SALETE FÁTIMA DE OLIVEIRA,435 / 2020,Estimativo,10/06/2020,"3.500,00",Outros serviços de terceiros - pessoa jurídica
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,SALETE FÁTIMA DE OLIVEIRA,513 / 2020,Estimativo,26/06/2020,"1.260,00",Outros serviços de terceiros - pessoa jurídica
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,SALETE FÁTIMA DE OLIVEIRA,532 / 2020,Estimativo,09/07/2020,"2.760,00",Outros serviços de terceiros - pessoa jurídica
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCÓRDIA,TERRA SUL COMERCIO DE MEDICAMENTOS LTDA,746 / 2020,Global,15/09/2020,"0,00",Material de proteção e segurança
